GeneName	condition
Rab29	GSE16879_Colon_Up_DEGs_UC
Rab30	GSE16879_Colon_Up_DEGs_UC
Rab31	GSE16879_Colon_Up_DEGs_CD
Rab31	GSE16879_Colon_Up_DEGs_UC
Rab38	GSE16879_Colon_Up_DEGs_UC
Rab39b	GSE16879_Colon_Up_DEGs_UC
Rab39b	GSE16879_Colon_Up_DEGs_CD
Rab3c	GSE16879_Colon_Up_DEGs_UC
Rab40b	GSE16879_Colon_Down_DEGs_UC
Rab40b	GSE16879_Colon_Down_DEGs_CD
Rab4b	GSE16879_Colon_Down_DEGs_UC
Rab7	GSE16879_Colon_Up_DEGs_UC
Rab8b	GSE16879_Colon_Up_DEGs_CD
Rab8b	GSE16879_Colon_Up_DEGs_UC
Rabgap1l	GSE16879_Colon_Up_DEGs_CD
Rabgap1l	GSE16879_Colon_Up_DEGs_UC
Rac2	GSE16879_Colon_Up_DEGs_UC
Rac2	GSE16879_Colon_Up_DEGs_CD
Rad51ap1	GSE16879_Colon_Up_DEGs_CD
Ralgps1	GSE16879_Colon_Down_DEGs_UC
Rapgefl1	GSE16879_Colon_Down_DEGs_CD
Rapgefl1	GSE16879_Colon_Down_DEGs_UC
Rasa2	GSE16879_Colon_Up_DEGs_UC
Rasa4	GSE16879_Colon_Up_DEGs_UC
Rasgrp1	GSE16879_Colon_Up_DEGs_CD
Rasgrp1	GSE16879_Colon_Up_DEGs_UC
Rasgrp2	GSE16879_Colon_Up_DEGs_UC
Rasgrp3	GSE16879_Colon_Up_DEGs_CD
Rasgrp3	GSE16879_Colon_Up_DEGs_UC
Rassf2	GSE16879_Colon_Up_DEGs_CD
Rassf2	GSE16879_Colon_Up_DEGs_UC
Rassf5	GSE16879_Colon_Up_DEGs_UC
Rassf8	GSE16879_Colon_Up_DEGs_UC
Raver2	GSE16879_Colon_Down_DEGs_UC
Raver2	GSE16879_Colon_Down_DEGs_CD
Rbfox2	GSE16879_Colon_Down_DEGs_CD
Rbks	GSE16879_Colon_Down_DEGs_UC
Rbm47	GSE16879_Colon_Down_DEGs_UC
Rbms1	GSE16879_Colon_Up_DEGs_UC
Rbms1	GSE16879_Colon_Up_DEGs_CD
Rbp7	GSE16879_Colon_Up_DEGs_UC
Rbp7	GSE16879_Colon_Up_DEGs_CD
Rbpms	GSE16879_Colon_Up_DEGs_UC
Rbpms	GSE16879_Colon_Up_DEGs_CD
Rcn1	GSE16879_Colon_Up_DEGs_UC
Rcn1	GSE16879_Colon_Up_DEGs_CD
Rcor3	GSE16879_Colon_Up_DEGs_UC
Rdh12	GSE16879_Colon_Down_DEGs_UC
Recql	GSE16879_Colon_Up_DEGs_UC
Recql	GSE16879_Colon_Up_DEGs_CD
Reg1	GSE16879_Colon_Up_DEGs_UC
Reg2	GSE16879_Colon_Up_DEGs_UC
Reg1	GSE16879_Colon_Up_DEGs_CD
Reg2	GSE16879_Colon_Up_DEGs_CD
Reg3a	GSE16879_Colon_Up_DEGs_UC
Reg3g	GSE16879_Colon_Up_DEGs_UC
Reg3b	GSE16879_Colon_Up_DEGs_UC
Reg3d	GSE16879_Colon_Up_DEGs_UC
Reg3a	GSE16879_Colon_Up_DEGs_CD
Reg3g	GSE16879_Colon_Up_DEGs_CD
Reg3b	GSE16879_Colon_Up_DEGs_CD
Reg3d	GSE16879_Colon_Up_DEGs_CD
Reg4	GSE16879_Colon_Up_DEGs_CD
Reg4	GSE16879_Colon_Up_DEGs_UC
Rel	GSE16879_Colon_Up_DEGs_UC
Rel	GSE16879_Colon_Up_DEGs_CD
Relt	GSE16879_Colon_Up_DEGs_UC
Rere	GSE16879_Colon_Up_DEGs_UC
Rere	GSE16879_Colon_Down_DEGs_UC
Rere	GSE16879_Colon_Down_DEGs_CD
Retsat	GSE16879_Colon_Down_DEGs_CD
Retsat	GSE16879_Colon_Down_DEGs_UC
Rfc3	GSE16879_Colon_Up_DEGs_UC
Rftn1	GSE16879_Colon_Up_DEGs_UC
Rftn1	GSE16879_Colon_Up_DEGs_CD
Rfx5	GSE16879_Colon_Up_DEGs_UC
Rfx5	GSE16879_Colon_Up_DEGs_CD
Rgcc	GSE16879_Colon_Up_DEGs_CD
Rgcc	GSE16879_Colon_Up_DEGs_UC
Rgs1	GSE16879_Colon_Up_DEGs_UC
Rgs1	GSE16879_Colon_Up_DEGs_CD
Rgs14	GSE16879_Colon_Up_DEGs_UC
Rgs16	GSE16879_Colon_Up_DEGs_UC
Rgs18	GSE16879_Colon_Up_DEGs_UC
Rgs19	GSE16879_Colon_Up_DEGs_UC
Rgs2	GSE16879_Colon_Up_DEGs_CD
Rgs2	GSE16879_Colon_Up_DEGs_UC
Rgs3	GSE16879_Colon_Down_DEGs_CD
Rgs3	GSE16879_Colon_Down_DEGs_UC
Rgs4	GSE16879_Colon_Up_DEGs_UC
Rgs5	GSE16879_Colon_Up_DEGs_UC
Rgsl1	GSE16879_Colon_Up_DEGs_UC
Rhoh	GSE16879_Colon_Up_DEGs_CD
Rhoh	GSE16879_Colon_Up_DEGs_UC
Rhoj	GSE16879_Colon_Up_DEGs_UC
Rhoj	GSE16879_Colon_Up_DEGs_CD
Rhoq	GSE16879_Colon_Up_DEGs_UC
Rhoq	GSE16879_Colon_Up_DEGs_CD
Rhou	GSE16879_Colon_Down_DEGs_UC
Rhov	GSE16879_Colon_Down_DEGs_UC
Rhov	GSE16879_Colon_Down_DEGs_CD
Rilpl2	GSE16879_Colon_Up_DEGs_UC
Rilpl2	GSE16879_Colon_Up_DEGs_CD
Rimkla	GSE16879_Colon_Down_DEGs_CD
Ripk2	GSE16879_Colon_Up_DEGs_UC
Ripk2	GSE16879_Colon_Up_DEGs_CD
Rita1	GSE16879_Colon_Down_DEGs_CD
Rita1	GSE16879_Colon_Down_DEGs_UC
Rmnd5a	GSE16879_Colon_Down_DEGs_UC
Rmnd5a	GSE16879_Colon_Down_DEGs_CD
Rnase6	GSE16879_Colon_Up_DEGs_UC
Rnf130	GSE16879_Colon_Down_DEGs_UC
Rnf145	GSE16879_Colon_Up_DEGs_UC
Rnf145	GSE16879_Colon_Up_DEGs_CD
Rnf157	GSE16879_Colon_Down_DEGs_UC
Rnf168	GSE16879_Colon_Up_DEGs_UC
Rnf183	GSE16879_Colon_Up_DEGs_CD
Rnf183	GSE16879_Colon_Up_DEGs_UC
Rnf213	GSE16879_Colon_Up_DEGs_UC
Rnf213	GSE16879_Colon_Up_DEGs_CD
Rngtt	GSE16879_Colon_Up_DEGs_UC
Rnpc3	GSE16879_Colon_Down_DEGs_UC
Robo1	GSE16879_Colon_Up_DEGs_CD
Robo1	GSE16879_Colon_Up_DEGs_UC
Robo2	GSE16879_Colon_Up_DEGs_UC
Rora	GSE16879_Colon_Up_DEGs_UC
Rora	GSE16879_Colon_Up_DEGs_CD
Rpf1	GSE16879_Colon_Down_DEGs_UC
Rpl22l1	GSE16879_Colon_Up_DEGs_UC
Rpl22l1	GSE16879_Colon_Up_DEGs_CD
Rpn2	GSE16879_Colon_Up_DEGs_UC
Rpp25	GSE16879_Colon_Down_DEGs_UC
Rpp25	GSE16879_Colon_Down_DEGs_CD
Rps6ka2	GSE16879_Colon_Up_DEGs_UC
Rps6ka2	GSE16879_Colon_Up_DEGs_CD
Rps6ka6	GSE16879_Colon_Down_DEGs_UC
Rps6ka6	GSE16879_Colon_Down_DEGs_CD
Rrm2	GSE16879_Colon_Up_DEGs_CD
Rrm2	GSE16879_Colon_Up_DEGs_UC
Rsbn1	GSE16879_Colon_Down_DEGs_CD
Rsbn1	GSE16879_Colon_Down_DEGs_UC
Rtel1	GSE16879_Colon_Up_DEGs_CD
Rtel1	GSE16879_Colon_Up_DEGs_UC
Rtn2	GSE16879_Colon_Up_DEGs_UC
Rtn3	GSE16879_Colon_Down_DEGs_CD
Rufy2	GSE16879_Colon_Up_DEGs_UC
Rundc3b	GSE16879_Colon_Down_DEGs_UC
Rundc3b	GSE16879_Colon_Down_DEGs_CD
Runx2	GSE16879_Colon_Up_DEGs_UC
Runx3	GSE16879_Colon_Up_DEGs_CD
Runx3	GSE16879_Colon_Up_DEGs_UC
Rwdd2a	GSE16879_Colon_Up_DEGs_UC
Rxra	GSE16879_Colon_Down_DEGs_UC
Rxrg	GSE16879_Colon_Up_DEGs_UC
S100a1	GSE16879_Colon_Up_DEGs_UC
S100a11	GSE16879_Colon_Up_DEGs_CD
S100a11	GSE16879_Colon_Up_DEGs_UC
S100a2	GSE16879_Colon_Up_DEGs_CD
S100a2	GSE16879_Colon_Up_DEGs_UC
S100a4	GSE16879_Colon_Up_DEGs_UC
S100a8	GSE16879_Colon_Up_DEGs_UC
Gm5849	GSE16879_Colon_Up_DEGs_UC
S1pr1	GSE16879_Colon_Up_DEGs_UC
S1pr3	GSE16879_Colon_Up_DEGs_UC
Saa4	GSE16879_Colon_Up_DEGs_UC
Saa4	GSE16879_Colon_Up_DEGs_CD
Sacs	GSE16879_Colon_Up_DEGs_UC
Sacs	GSE16879_Colon_Up_DEGs_CD
Sall1	GSE16879_Colon_Up_DEGs_UC
Samd13	GSE16879_Colon_Down_DEGs_UC
Samd13	GSE16879_Colon_Down_DEGs_CD
Samd9l	GSE16879_Colon_Up_DEGs_UC
Samd9l	GSE16879_Colon_Up_DEGs_CD
Samhd1	GSE16879_Colon_Up_DEGs_UC
Samhd1	GSE16879_Colon_Up_DEGs_CD
Samsn1	GSE16879_Colon_Up_DEGs_CD
Samsn1	GSE16879_Colon_Up_DEGs_UC
Sap30	GSE16879_Colon_Up_DEGs_UC
Sap30	GSE16879_Colon_Up_DEGs_CD
Sap30l	GSE16879_Colon_Down_DEGs_CD
Sash3	GSE16879_Colon_Up_DEGs_CD
Sash3	GSE16879_Colon_Up_DEGs_UC
Satb2	GSE16879_Colon_Down_DEGs_UC
Sav1	GSE16879_Colon_Up_DEGs_UC
Sbno2	GSE16879_Colon_Up_DEGs_UC
Sbno2	GSE16879_Colon_Up_DEGs_CD
Scap	GSE16879_Colon_Down_DEGs_UC
Scaper	GSE16879_Colon_Down_DEGs_UC
Scaper	GSE16879_Colon_Down_DEGs_CD
Scarf2	GSE16879_Colon_Down_DEGs_CD
Scd4	GSE16879_Colon_Up_DEGs_UC
Scd2	GSE16879_Colon_Up_DEGs_UC
Scd4	GSE16879_Colon_Up_DEGs_CD
Scd2	GSE16879_Colon_Up_DEGs_CD
Sclt1	GSE16879_Colon_Up_DEGs_CD
Scly	GSE16879_Colon_Up_DEGs_UC
Scly	GSE16879_Colon_Up_DEGs_CD
Scnn1a	GSE16879_Colon_Down_DEGs_CD
Sctr	GSE16879_Colon_Down_DEGs_UC
Sdc2	GSE16879_Colon_Up_DEGs_UC
Sdc3	GSE16879_Colon_Up_DEGs_CD
Sdc3	GSE16879_Colon_Up_DEGs_UC
Sdf2l1	GSE16879_Colon_Up_DEGs_CD
Sdf2l1	GSE16879_Colon_Up_DEGs_UC
Sdk1	GSE16879_Colon_Up_DEGs_CD
Sdr16c5	GSE16879_Colon_Up_DEGs_CD
Sdr16c5	GSE16879_Colon_Up_DEGs_UC
Sec11c	GSE16879_Colon_Up_DEGs_UC
Sec14l1	GSE16879_Colon_Up_DEGs_UC
Sec14l1	GSE16879_Colon_Up_DEGs_CD
Sec14l2	GSE16879_Colon_Up_DEGs_CD
Sec14l2	GSE16879_Colon_Up_DEGs_UC
Sec16b	GSE16879_Colon_Up_DEGs_CD
Sec16b	GSE16879_Colon_Up_DEGs_UC
Sec22c	GSE16879_Colon_Up_DEGs_UC
Sec22c	GSE16879_Colon_Up_DEGs_CD
Sec24d	GSE16879_Colon_Up_DEGs_CD
Sec24d	GSE16879_Colon_Up_DEGs_UC
Sec61a2	GSE16879_Colon_Up_DEGs_UC
Sec62	GSE16879_Colon_Up_DEGs_UC
Sel1l3	GSE16879_Colon_Up_DEGs_UC
Sele	GSE16879_Colon_Up_DEGs_UC
Sell	GSE16879_Colon_Up_DEGs_CD
Sell	GSE16879_Colon_Up_DEGs_UC
Selp	GSE16879_Colon_Up_DEGs_UC
Selplg	GSE16879_Colon_Up_DEGs_CD
Selplg	GSE16879_Colon_Up_DEGs_UC
Sema4c	GSE16879_Colon_Up_DEGs_UC
Sema4d	GSE16879_Colon_Up_DEGs_CD
Sema4d	GSE16879_Colon_Up_DEGs_UC
Sema6a	GSE16879_Colon_Down_DEGs_UC
Sema6d	GSE16879_Colon_Down_DEGs_UC
Senp8	GSE16879_Colon_Down_DEGs_UC
Sephs2	GSE16879_Colon_Down_DEGs_UC
Sepsecs	GSE16879_Colon_Down_DEGs_UC
Serinc2	GSE16879_Colon_Down_DEGs_CD
Serpina3f	GSE16879_Colon_Up_DEGs_UC
Serpina3k	GSE16879_Colon_Up_DEGs_UC
Serpina3g	GSE16879_Colon_Up_DEGs_UC
Serpina3m	GSE16879_Colon_Up_DEGs_UC
Serpina3i	GSE16879_Colon_Up_DEGs_UC
Serpina3j	GSE16879_Colon_Up_DEGs_UC
Serpina3c	GSE16879_Colon_Up_DEGs_UC
Serpina3b	GSE16879_Colon_Up_DEGs_UC
Serpina3n	GSE16879_Colon_Up_DEGs_UC
Serpina3a	GSE16879_Colon_Up_DEGs_UC
Serpina3f	GSE16879_Colon_Up_DEGs_CD
Serpina3k	GSE16879_Colon_Up_DEGs_CD
Serpina3g	GSE16879_Colon_Up_DEGs_CD
Serpina3m	GSE16879_Colon_Up_DEGs_CD
Serpina3i	GSE16879_Colon_Up_DEGs_CD
Serpina3j	GSE16879_Colon_Up_DEGs_CD
Serpina3c	GSE16879_Colon_Up_DEGs_CD
Serpina3b	GSE16879_Colon_Up_DEGs_CD
Serpina3n	GSE16879_Colon_Up_DEGs_CD
Serpina3a	GSE16879_Colon_Up_DEGs_CD
Serpina6	GSE16879_Colon_Down_DEGs_UC
Serpinb1b	GSE16879_Colon_Up_DEGs_UC
Serpinb1c	GSE16879_Colon_Up_DEGs_UC
Serpinb1a	GSE16879_Colon_Up_DEGs_UC
Serpinb1b	GSE16879_Colon_Up_DEGs_CD
Serpinb1c	GSE16879_Colon_Up_DEGs_CD
Serpinb1a	GSE16879_Colon_Up_DEGs_CD
Serpinb3a	GSE16879_Colon_Up_DEGs_UC
Serpinb3c	GSE16879_Colon_Up_DEGs_UC
Serpinb3d	GSE16879_Colon_Up_DEGs_UC
Serpinb3b	GSE16879_Colon_Up_DEGs_UC
Serpinb3d	GSE16879_Colon_Up_DEGs_UC
Serpinb3a	GSE16879_Colon_Up_DEGs_UC
Serpinb3b	GSE16879_Colon_Up_DEGs_UC
Serpinb3c	GSE16879_Colon_Up_DEGs_UC
Serpinb5	GSE16879_Colon_Up_DEGs_CD
Serpinb5	GSE16879_Colon_Up_DEGs_UC
Serpinb7	GSE16879_Colon_Up_DEGs_UC
Serpinb8	GSE16879_Colon_Up_DEGs_UC
Serpinb8	GSE16879_Colon_Up_DEGs_CD
Serpinb9	GSE16879_Colon_Up_DEGs_UC
Serpinb9g	GSE16879_Colon_Up_DEGs_UC
Serpinb9c	GSE16879_Colon_Up_DEGs_UC
Serpinb9h	GSE16879_Colon_Up_DEGs_UC
Serpinb9e	GSE16879_Colon_Up_DEGs_UC
Serpinb9b	GSE16879_Colon_Up_DEGs_UC
Serpinb9f	GSE16879_Colon_Up_DEGs_UC
Serpinb9d	GSE16879_Colon_Up_DEGs_UC
Serpinb9	GSE16879_Colon_Up_DEGs_CD
Serpinb9g	GSE16879_Colon_Up_DEGs_CD
Serpinb9c	GSE16879_Colon_Up_DEGs_CD
Serpinb9h	GSE16879_Colon_Up_DEGs_CD
Serpinb9e	GSE16879_Colon_Up_DEGs_CD
Serpinb9b	GSE16879_Colon_Up_DEGs_CD
Serpinb9f	GSE16879_Colon_Up_DEGs_CD
Serpinb9d	GSE16879_Colon_Up_DEGs_CD
Serpine2	GSE16879_Colon_Up_DEGs_UC
Serping1	GSE16879_Colon_Up_DEGs_CD
Serping1	GSE16879_Colon_Up_DEGs_UC
Serpini1	GSE16879_Colon_Up_DEGs_UC
Sestd1	GSE16879_Colon_Up_DEGs_UC
Sestd1	GSE16879_Colon_Up_DEGs_CD
Setd7	GSE16879_Colon_Up_DEGs_CD
Setd7	GSE16879_Colon_Up_DEGs_UC
Setx	GSE16879_Colon_Up_DEGs_CD
Setx	GSE16879_Colon_Up_DEGs_UC
Sfmbt2	GSE16879_Colon_Up_DEGs_CD
Sfmbt2	GSE16879_Colon_Up_DEGs_UC
Sfswap	GSE16879_Colon_Up_DEGs_UC
Sftpa1	GSE16879_Colon_Up_DEGs_CD
Sfxn3	GSE16879_Colon_Up_DEGs_CD
Sfxn3	GSE16879_Colon_Up_DEGs_UC
Sgip1	GSE16879_Colon_Up_DEGs_UC
Sgk2	GSE16879_Colon_Down_DEGs_UC
Sgk2	GSE16879_Colon_Down_DEGs_CD
Sgms1	GSE16879_Colon_Up_DEGs_UC
Sgms1	GSE16879_Colon_Up_DEGs_CD
Sgtb	GSE16879_Colon_Up_DEGs_UC
Sgtb	GSE16879_Colon_Up_DEGs_CD
Sh2d1a	GSE16879_Colon_Up_DEGs_UC
Sh2d1a	GSE16879_Colon_Up_DEGs_CD
Sh2d3c	GSE16879_Colon_Up_DEGs_UC
Sh3bgrl2	GSE16879_Colon_Down_DEGs_UC
Sh3bp5	GSE16879_Colon_Up_DEGs_UC
Sh3bp5	GSE16879_Colon_Up_DEGs_CD
Sh3rf2	GSE16879_Colon_Down_DEGs_UC
Sh3yl1	GSE16879_Colon_Down_DEGs_UC
Shank3	GSE16879_Colon_Up_DEGs_UC
Shcbp1	GSE16879_Colon_Up_DEGs_CD
Shcbp1	GSE16879_Colon_Up_DEGs_UC
She	GSE16879_Colon_Up_DEGs_UC
She	GSE16879_Colon_Up_DEGs_CD
Shh	GSE16879_Colon_Up_DEGs_UC
Siae	GSE16879_Colon_Down_DEGs_UC
Siglec1	GSE16879_Colon_Up_DEGs_UC
Siglec1	GSE16879_Colon_Up_DEGs_CD
Sin3b	GSE16879_Colon_Up_DEGs_UC
Gm5150	GSE16879_Colon_Up_DEGs_UC
Sirpb1c	GSE16879_Colon_Up_DEGs_UC
Gm9733	GSE16879_Colon_Up_DEGs_UC
Sirpb1b	GSE16879_Colon_Up_DEGs_UC
Sirpb1a	GSE16879_Colon_Up_DEGs_UC
Sirpa	GSE16879_Colon_Up_DEGs_UC
Sit1	GSE16879_Colon_Up_DEGs_CD
Sit1	GSE16879_Colon_Up_DEGs_UC
Skil	GSE16879_Colon_Up_DEGs_UC
Skil	GSE16879_Colon_Up_DEGs_CD
Sla	GSE16879_Colon_Up_DEGs_UC
Sla	GSE16879_Colon_Up_DEGs_CD
Slain1	GSE16879_Colon_Up_DEGs_UC
Slain1	GSE16879_Colon_Up_DEGs_CD
Slamf1	GSE16879_Colon_Up_DEGs_UC
Slamf7	GSE16879_Colon_Up_DEGs_CD
Slamf7	GSE16879_Colon_Up_DEGs_UC
Slamf8	GSE16879_Colon_Up_DEGs_UC
Slamf8	GSE16879_Colon_Up_DEGs_CD
Slc12a3	GSE16879_Colon_Down_DEGs_UC
Slc15a3	GSE16879_Colon_Up_DEGs_UC
Slc15a3	GSE16879_Colon_Up_DEGs_CD
Slc16a2	GSE16879_Colon_Up_DEGs_UC
Slc16a4	GSE16879_Colon_Up_DEGs_UC
Slc16a6	GSE16879_Colon_Up_DEGs_UC
Slc17a4	GSE16879_Colon_Down_DEGs_UC
Slc18a1	GSE16879_Colon_Up_DEGs_CD
Slc19a3	GSE16879_Colon_Down_DEGs_UC
Slc19a3	GSE16879_Colon_Down_DEGs_CD
Slc1a1	GSE16879_Colon_Down_DEGs_CD
Slc1a3	GSE16879_Colon_Up_DEGs_UC
Slc1a4	GSE16879_Colon_Up_DEGs_UC
Slc1a4	GSE16879_Colon_Up_DEGs_CD
Slc1a7	GSE16879_Colon_Down_DEGs_UC
Slc22a23	GSE16879_Colon_Down_DEGs_CD
Slc22a23	GSE16879_Colon_Down_DEGs_UC
Slc23a2	GSE16879_Colon_Up_DEGs_UC
Slc25a30	GSE16879_Colon_Down_DEGs_CD
Slc25a37	GSE16879_Colon_Up_DEGs_UC
Slc25a37	GSE16879_Colon_Up_DEGs_CD
Slc26a2	GSE16879_Colon_Down_DEGs_CD
Slc26a2	GSE16879_Colon_Down_DEGs_UC
Slc26a4	GSE16879_Colon_Up_DEGs_UC
Slc28a3	GSE16879_Colon_Up_DEGs_CD
Slc28a3	GSE16879_Colon_Up_DEGs_UC
Slc2a6	GSE16879_Colon_Up_DEGs_UC
Slc30a1	GSE16879_Colon_Down_DEGs_UC
Slc30a4	GSE16879_Colon_Down_DEGs_UC
Slc35d2	GSE16879_Colon_Down_DEGs_CD
Slc35g2	GSE16879_Colon_Up_DEGs_UC
Slc36a1	GSE16879_Colon_Down_DEGs_CD
Slc38a5	GSE16879_Colon_Up_DEGs_UC
Slc39a14	GSE16879_Colon_Down_DEGs_CD
Slc39a5	GSE16879_Colon_Down_DEGs_UC
Slc39a5	GSE16879_Colon_Down_DEGs_CD
Slc39a6	GSE16879_Colon_Up_DEGs_UC
Slc39a6	GSE16879_Colon_Up_DEGs_CD
Slc3a1	GSE16879_Colon_Down_DEGs_UC
Slc41a1	GSE16879_Colon_Up_DEGs_UC
Slc41a1	GSE16879_Colon_Up_DEGs_CD
Slc43a3	GSE16879_Colon_Up_DEGs_CD
Slc43a3	GSE16879_Colon_Up_DEGs_UC
Slc44a1	GSE16879_Colon_Down_DEGs_CD
Slc44a1	GSE16879_Colon_Down_DEGs_UC
Slc4a11	GSE16879_Colon_Up_DEGs_UC
Slc4a4	GSE16879_Colon_Down_DEGs_UC
Slc4a4	GSE16879_Colon_Down_DEGs_CD
Slc4a7	GSE16879_Colon_Up_DEGs_UC
Slc5a1	GSE16879_Colon_Up_DEGs_CD
Slc5a1	GSE16879_Colon_Up_DEGs_UC
Slc6a20b	GSE16879_Colon_Up_DEGs_UC
Slc6a20a	GSE16879_Colon_Up_DEGs_UC
Slc6a6	GSE16879_Colon_Up_DEGs_UC
Slc6a6	GSE16879_Colon_Up_DEGs_CD
Slc7a1	GSE16879_Colon_Up_DEGs_UC
Slc7a1	GSE16879_Colon_Up_DEGs_CD
Slc7a11	GSE16879_Colon_Up_DEGs_UC
Slc7a11	GSE16879_Colon_Up_DEGs_CD
Slc7a5	GSE16879_Colon_Up_DEGs_UC
Slc7a5	GSE16879_Colon_Up_DEGs_CD
Slc8a1	GSE16879_Colon_Up_DEGs_UC
Slc9a1	GSE16879_Colon_Up_DEGs_CD
Slc9a1	GSE16879_Colon_Up_DEGs_UC
Slc9a2	GSE16879_Colon_Down_DEGs_UC
Slc9a7	GSE16879_Colon_Up_DEGs_UC
Slc9a7	GSE16879_Colon_Up_DEGs_CD
Slco1b2	GSE16879_Colon_Up_DEGs_UC
Slco3a1	GSE16879_Colon_Up_DEGs_UC
Slco4a1	GSE16879_Colon_Up_DEGs_CD
Slco4a1	GSE16879_Colon_Up_DEGs_UC
Slco5a1	GSE16879_Colon_Up_DEGs_UC
Slco5a1	GSE16879_Colon_Up_DEGs_CD
Slfn8	GSE16879_Colon_Up_DEGs_CD
Slfn9	GSE16879_Colon_Up_DEGs_CD
Slfn8	GSE16879_Colon_Up_DEGs_UC
Slfn9	GSE16879_Colon_Up_DEGs_UC
Slfn5	GSE16879_Colon_Up_DEGs_CD
Slfn5	GSE16879_Colon_Up_DEGs_UC
Smap2	GSE16879_Colon_Up_DEGs_UC
Smarca1	GSE16879_Colon_Up_DEGs_UC
Smim14	GSE16879_Colon_Down_DEGs_UC
Smim22	GSE16879_Colon_Down_DEGs_CD
Smim22	GSE16879_Colon_Down_DEGs_UC
Smox	GSE16879_Colon_Up_DEGs_UC
Smpdl3a	GSE16879_Colon_Down_DEGs_CD
Smpdl3a	GSE16879_Colon_Down_DEGs_UC
Smpdl3b	GSE16879_Colon_Down_DEGs_UC
Snapc1	GSE16879_Colon_Up_DEGs_UC
Snapc1l	GSE16879_Colon_Up_DEGs_UC
Snapc4	GSE16879_Colon_Up_DEGs_CD
Sncaip	GSE16879_Colon_Up_DEGs_CD
Sncaip	GSE16879_Colon_Up_DEGs_UC
Sned1	GSE16879_Colon_Up_DEGs_CD
Snn	GSE16879_Colon_Up_DEGs_CD
Snn	GSE16879_Colon_Up_DEGs_UC
Snph	GSE16879_Colon_Up_DEGs_UC
Snx13	GSE16879_Colon_Down_DEGs_UC
Snx20	GSE16879_Colon_Up_DEGs_UC
Snx20	GSE16879_Colon_Up_DEGs_CD
Snx30	GSE16879_Colon_Down_DEGs_CD
Snx30	GSE16879_Colon_Down_DEGs_UC
Socs1	GSE16879_Colon_Up_DEGs_UC
Socs1	GSE16879_Colon_Up_DEGs_CD
Socs3	GSE16879_Colon_Up_DEGs_UC
Socs3	GSE16879_Colon_Up_DEGs_CD
Sod2	GSE16879_Colon_Up_DEGs_CD
Sod2	GSE16879_Colon_Up_DEGs_UC
Sorbs1	GSE16879_Colon_Down_DEGs_CD
Sorbs1	GSE16879_Colon_Down_DEGs_UC
Sorbs3	GSE16879_Colon_Down_DEGs_UC
Sorcs2	GSE16879_Colon_Up_DEGs_CD
Sorcs2	GSE16879_Colon_Up_DEGs_UC
Sord	GSE16879_Colon_Up_DEGs_CD
Sord	GSE16879_Colon_Up_DEGs_UC
Sos2	GSE16879_Colon_Down_DEGs_CD
Sowaha	GSE16879_Colon_Down_DEGs_CD
Sowaha	GSE16879_Colon_Down_DEGs_UC
Sox21	GSE16879_Colon_Up_DEGs_UC
	GSE16879_Colon_Up_DEGs_UC
	GSE16879_Colon_Up_DEGs_UC
	GSE16879_Colon_Up_DEGs_UC
	GSE16879_Colon_Up_DEGs_UC
	GSE16879_Colon_Up_DEGs_UC
Sp110	GSE16879_Colon_Up_DEGs_UC
	GSE16879_Colon_Up_DEGs_UC
	GSE16879_Colon_Up_DEGs_CD
	GSE16879_Colon_Up_DEGs_CD
	GSE16879_Colon_Up_DEGs_CD
	GSE16879_Colon_Up_DEGs_CD
	GSE16879_Colon_Up_DEGs_CD
Sp110	GSE16879_Colon_Up_DEGs_CD
	GSE16879_Colon_Up_DEGs_CD
Sp100	GSE16879_Colon_Up_DEGs_UC
Sp100	GSE16879_Colon_Up_DEGs_CD
Sparc	GSE16879_Colon_Up_DEGs_UC
Sparcl1	GSE16879_Colon_Up_DEGs_UC
Arxes2	GSE16879_Colon_Up_DEGs_CD
Arxes1	GSE16879_Colon_Up_DEGs_CD
Spcs3	GSE16879_Colon_Up_DEGs_CD
Arxes2	GSE16879_Colon_Up_DEGs_UC
Arxes1	GSE16879_Colon_Up_DEGs_UC
Spcs3	GSE16879_Colon_Up_DEGs_UC
Spdl1	GSE16879_Colon_Up_DEGs_UC
Spi1	GSE16879_Colon_Up_DEGs_UC
Spi1	GSE16879_Colon_Up_DEGs_CD
Spib	GSE16879_Colon_Down_DEGs_UC
Spib	GSE16879_Colon_Down_DEGs_CD
Spidr	GSE16879_Colon_Up_DEGs_UC
Spidr	GSE16879_Colon_Up_DEGs_CD
Spink1	GSE16879_Colon_Up_DEGs_UC
Spink4	GSE16879_Colon_Up_DEGs_UC
Spink4	GSE16879_Colon_Up_DEGs_CD
Spire1	GSE16879_Colon_Up_DEGs_UC
Spire2	GSE16879_Colon_Down_DEGs_UC
Spock2	GSE16879_Colon_Up_DEGs_UC
Spp1	GSE16879_Colon_Up_DEGs_UC
Spsb3	GSE16879_Colon_Down_DEGs_UC
Srcap	GSE16879_Colon_Up_DEGs_UC
Gm42715	GSE16879_Colon_Up_DEGs_UC
Srd5a3	GSE16879_Colon_Up_DEGs_UC
Srgap3	GSE16879_Colon_Up_DEGs_UC
Srgn	GSE16879_Colon_Up_DEGs_UC
Srgn	GSE16879_Colon_Up_DEGs_CD
Srp72	GSE16879_Colon_Up_DEGs_UC
